Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,Factor
324.3299152718341,242.23860059135615,25.40359436743723,59.121930394477324,35.110818587838374,0.3994307046456609,1,49,True,True,7.0,2.0,1.0,5,0.8500000000000001
314.1917110201671,236.52952649180358,25.264375232702626,59.12193050491265,35.11081858817276,0.3994307024020243,1,50,True,True,7.0,2.0,1.0,5,0.9
308.17387019142524,231.52308014523965,25.151876832794944,59.12193050491265,35.11081858817276,0.3994307024020243,1,51,True,True,7.0,2.0,1.0,5,0.95
303.2059493783672,227.7830852164252,25.065052126615267,59.121930394477324,35.110818587838374,0.3994307046456609,1,52,True,True,7.0,2.0,1.0,5,1.0
300.0152806927092,225.57997033468243,25.00137052192365,59.12193050491265,35.11081858817276,0.3994307024020243,1,53,True,True,7.0,2.0,1.0,5,1.05
297.80300519520983,224.89846607966055,24.96185375151656,59.121930394477324,35.110818587838374,0.3994307046456609,1,54,True,True,7.0,2.0,1.0,5,1.1
295.8072283366486,225.37424811233157,24.943806017993477,59.12193050491265,35.11081858817276,0.3994307024020243,1,55,True,True,7.0,2.0,1.0,5,1.15
294.202015191186,226.69786583189804,24.94521364263287,59.121930394477324,35.110818587838374,0.3994307046456609,1,56,True,True,7.0,2.0,1.0,5,1.2000000000000002
293.180086521725,228.48836674913576,24.965086968075976,59.121930394477324,35.110818587838374,0.3994307046456609,1,57,True,True,7.0,2.0,1.0,5,1.25
292.3414755113766,230.46456174524513,25.00303888423772,59.121930394477324,35.110818587838374,0.3994307046456609,1,58,True,True,7.0,2.0,1.0,5,1.3
291.8302648124898,233.0712518602287,25.057778695232564,59.12193050491265,35.11081858817276,0.3994307024020243,1,59,True,True,7.0,2.0,1.0,5,1.35
355.5019181063262,258.1662398488021,26.03726017549308,60.99321248044026,35.49555900846386,0.36081153467453553,1,60,True,True,7.0,2.0,2.0,5,0.8
340.20452460969307,251.37226990912993,25.88334063561832,60.99321248044026,35.49555900846386,0.36081153467453553,1,61,True,True,7.0,2.0,2.0,5,0.8500000000000001
326.71439269371984,245.69912528520888,25.758559640370027,60.993212568281756,35.4955590569501,0.3608115328334366,1,62,True,True,7.0,2.0,2.0,5,0.9
317.37620558594585,241.2160546114025,25.66068995654585,60.993212568281756,35.4955590569501,0.3608115328334366,1,63,True,True,7.0,2.0,2.0,5,0.95
309.8197913049075,237.9238343249362,25.587431498826405,60.993212568281756,35.4955590569501,0.3608115328334366,1,64,True,True,7.0,2.0,2.0,5,1.0
303.80263841733074,235.3765531130633,25.536782686724443,60.99321248044026,35.49555900846386,0.36081153467453553,1,65,True,True,7.0,2.0,2.0,5,1.05
298.75402394136125,233.32869279727868,25.50957644127019,60.99321248044026,35.49555900846386,0.36081153467453553,1,66,True,True,7.0,2.0,2.0,5,1.1
295.58560278934107,232.41539790451907,25.502938363905244,60.993212568281756,35.4955590569501,0.3608115328334366,1,67,True,True,7.0,2.0,2.0,5,1.15
293.57708534923665,232.40303063327403,25.515805127589616,60.993212568281756,35.4955590569501,0.3608115328334366,1,68,True,True,7.0,2.0,2.0,5,1.2000000000000002
292.13029536516575,233.2952072636908,25.548016194350524,60.99321248044026,35.49555900846386,0.36081153467453553,1,69,True,True,7.0,2.0,2.0,5,1.25
290.3984169906424,234.24862907814358,25.595592935858306,60.99321248044026,35.49555900846386,0.36081153467453553,1,70,True,True,7.0,2.0,2.0,5,1.3
289.58169567785575,235.61396521601696,25.659983900636337,60.993212568281756,35.4955590569501,0.3608115328334366,1,71,True,True,7.0,2.0,2.0,5,1.35
350.6590754789663,253.6156046441682,25.66037700538129,58.609364664205636,34.92656998902558,0.409799000968604,1,72,True,True,13.0,1.0,1.0,5,0.8
333.89048676136935,246.6513397902988,25.49116310002234,58.609364664205636,34.92656998902558,0.409799000968604,1,73,True,True,13.0,1.0,1.0,5,0.8500000000000001
320.434135602295,240.82888115652355,25.350753403601868,58.60936468854236,34.92657003082407,0.4097990004784585,1,74,True,True,13.0,1.0,1.0,5,0.9
311.8411279688572,236.32617567807236,25.23644161238132,58.60936468854236,34.92657003082407,0.4097990004784585,1,75,True,True,13.0,1.0,1.0,5,0.95
306.5657857017536,232.63287141853795,25.146969141699344,58.60936468854236,34.92657003082407,0.4097990004784585,1,76,True,True,13.0,1.0,1.0,5,1.0
