Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,n_components,Factor
46.91252696088112,39.075514579381604,4.545768584315104,8.734737358414261,6.370459936971442,0.8251812903690152,1,99,True,True,13.0,2.0,2.0,5,5,1.3
48.795905200814985,39.61461131721535,4.409048837604725,8.37333187428954,6.095692244701451,0.8393484877970262,1,100,True,True,13.0,2.0,2.0,5,10,0.9
45.068432120552494,37.63907592022116,4.37492111477945,8.37333187428954,6.095692244701451,0.8393484877970262,1,101,True,True,13.0,2.0,2.0,5,10,1.0
42.790200178430275,36.02440533431679,4.357669702720718,8.37333187428954,6.095692244701451,0.8393484877970262,1,102,True,True,13.0,2.0,2.0,5,10,1.1
42.41709857306257,35.21794473878443,4.358517021044699,8.37333187428954,6.095692244701451,0.8393484877970262,1,103,True,True,13.0,2.0,2.0,5,10,1.3
52.340561961473014,38.33094226958847,4.047262809187249,7.570022844565048,5.508575940806986,0.8686945994788743,1,104,True,True,13.0,2.0,2.0,5,25,0.9
48.79133752197676,36.72917305972584,4.010931088809371,7.570022844565048,5.508575940806986,0.8686945994788743,1,105,True,True,13.0,2.0,2.0,5,25,1.0
46.65479549026778,35.68181711856968,3.9880483663066797,7.570022844565048,5.508575940806986,0.8686945994788743,1,106,True,True,13.0,2.0,2.0,5,25,1.1
44.91310771984647,34.63743848779907,3.9739362503931233,7.570022844565048,5.508575940806986,0.8686945994788743,1,107,True,True,13.0,2.0,2.0,5,25,1.3
40.91920027541108,34.2912357729817,4.520779828037072,8.4137303754221,6.403412153596841,0.8377945695672957,1,108,True,True,3.0,1.0,1.0,10,5,0.9
39.31508987228948,33.692121754638976,4.502220202222536,8.4137303754221,6.403412153596841,0.8377945695672957,1,109,True,True,3.0,1.0,1.0,10,5,1.0
38.892804912081004,33.929033638020556,4.501104198663617,8.4137303754221,6.403412153596841,0.8377945695672957,1,110,True,True,3.0,1.0,1.0,10,5,1.1
40.397276668782034,35.01160289083904,4.541426454918504,8.4137303754221,6.403412153596841,0.8377945695672957,1,111,True,True,3.0,1.0,1.0,10,5,1.3
38.029962628904,31.780877045467154,3.8076642309605737,7.264753961302236,5.269933515087408,0.8790711203299623,1,112,True,True,3.0,1.0,1.0,10,10,0.9
36.67364343549204,31.109453127804255,3.7826262204787025,7.264753961302236,5.269933515087408,0.8790711203299623,1,113,True,True,3.0,1.0,1.0,10,10,1.0
36.29874177102155,30.214071839937432,3.7722757714734647,7.264753961302236,5.269933515087408,0.8790711203299623,1,114,True,True,3.0,1.0,1.0,10,10,1.1
36.77672013548386,30.51037904196669,3.788028289108778,7.264753961302236,5.269933515087408,0.8790711203299623,1,115,True,True,3.0,1.0,1.0,10,10,1.3
57.13489521368395,40.82146409612654,4.116024085223618,7.788083051928976,5.613990697010186,0.8610209441742825,1,116,True,True,3.0,1.0,1.0,10,25,0.9
53.799611149603436,39.0708599028384,4.078620050174172,7.788083051928976,5.613990697010186,0.8610209441742825,1,117,True,True,3.0,1.0,1.0,10,25,1.0
51.32349668263553,37.98534178956186,4.053441780551309,7.788083051928976,5.613990697010186,0.8610209441742825,1,118,True,True,3.0,1.0,1.0,10,25,1.1
49.00457073994235,36.44483311245883,4.034719284991058,7.788083051928976,5.613990697010186,0.8610209441742825,1,119,True,True,3.0,1.0,1.0,10,25,1.3
40.881975163089166,34.22491767790134,4.533835882911336,8.425555910459682,6.41684050910251,0.8373382882484054,1,120,True,True,3.0,2.0,1.0,10,5,0.9
39.349070355850166,33.79999384884444,4.514814550057685,8.425555910459682,6.41684050910251,0.8373382882484054,1,121,True,True,3.0,2.0,1.0,10,5,1.0
38.84215838379572,33.830372264187794,4.513888065484449,8.425555910459682,6.41684050910251,0.8373382882484054,1,122,True,True,3.0,2.0,1.0,10,5,1.1
40.64721721944964,35.025355043819175,4.554161207231215,8.425555910459682,6.41684050910251,0.8373382882484054,1,123,True,True,3.0,2.0,1.0,10,5,1.3
38.43022085946765,32.526063633007034,3.8422069582920693,7.304259005269148,5.297962075722359,0.8777523447766159,1,124,True,True,3.0,2.0,1.0,10,10,0.9
36.99855630211534,31.31144454951294,3.8153053228409477,7.304259005269148,5.297962075722359,0.8777523447766159,1,125,True,True,3.0,2.0,1.0,10,10,1.0
36.21142876451641,30.520043954965995,3.8030318987372707,7.304259005269148,5.297962075722359,0.8777523447766159,1,126,True,True,3.0,2.0,1.0,10,10,1.1
36.13522915142655,30.605879122684595,3.8149970480096753,7.304259005269148,5.297962075722359,0.8777523447766159,1,127,True,True,3.0,2.0,1.0,10,10,1.3
52.84545140877413,40.304598059147466,4.111868791713491,7.785373342445511,5.58507036354328,0.8611176373782566,1,128,True,True,3.0,2.0,1.0,10,25,0.9
49.43276978153186,37.36329618289244,4.071057337330587,7.785373342445511,5.58507036354328,0.8611176373782566,1,129,True,True,3.0,2.0,1.0,10,25,1.0
48.78433697303655,35.92100874242513,4.0438944554010545,7.785373342445511,5.58507036354328,0.8611176373782566,1,130,True,True,3.0,2.0,1.0,10,25,1.1
46.80249939116822,35.045288919518676,4.021366653569254,7.785373342445511,5.58507036354328,0.8611176373782566,1,131,True,True,3.0,2.0,1.0,10,25,1.3
53.07262791398707,42.68356544509757,4.7543163407714975,9.236377926590013,6.727853843156698,0.8045248306796562,1,132,True,True,3.0,2.0,2.0,10,5,0.9
50.727182900681946,40.88464905726235,4.723485897908591,9.236377926590013,6.727853843156698,0.8045248306796562,1,133,True,True,3.0,2.0,2.0,10,5,1.0
48.73803582462753,39.73145142009608,4.70901678822685,9.236377926590013,6.727853843156698,0.8045248306796562,1,134,True,True,3.0,2.0,2.0,10,5,1.1
47.64028129060087,39.353705601729324,4.719622365328803,9.236377926590013,6.727853843156698,0.8045248306796562,1,135,True,True,3.0,2.0,2.0,10,5,1.3
66.65221990428705,48.67791690676419,4.868025629261708,9.181414362230695,6.606663355457509,0.8068443642804444,1,136,True,True,3.0,2.0,2.0,10,10,0.9
59.35901325203724,46.070153404928526,4.819764517168978,9.181414362230695,6.606663355457509,0.8068443642804444,1,137,True,True,3.0,2.0,2.0,10,10,1.0
54.2608686593932,44.01002321201788,4.784308325049584,9.181414362230695,6.606663355457509,0.8068443642804444,1,138,True,True,3.0,2.0,2.0,10,10,1.1
48.66704092998603,40.3940478036233,4.745728414311635,9.181414362230695,6.606663355457509,0.8068443642804444,1,139,True,True,3.0,2.0,2.0,10,10,1.3
